scenario,run,week,store_id,model_id,demand_units,sold_units,stockout_units,ending_inventory_units,revenue
low_demand,3,5,ST006,MD026,0,0,0,0,0.0
low_demand,3,5,ST006,MD027,0,0,0,0,0.0
low_demand,3,5,ST006,MD028,0,0,0,0,0.0
low_demand,3,5,ST006,MD029,0,0,0,0,0.0
low_demand,3,5,ST006,MD030,1,0,1,0,0.0
low_demand,3,5,ST006,MD031,0,0,0,0,0.0
low_demand,3,5,ST006,MD032,1,0,1,0,0.0
low_demand,3,5,ST006,MD033,0,0,0,0,0.0
low_demand,3,5,ST006,MD034,0,0,0,0,0.0
low_demand,3,5,ST006,MD035,0,0,0,0,0.0
low_demand,3,5,ST006,MD036,0,0,0,0,0.0
low_demand,3,5,ST006,MD037,0,0,0,0,0.0
low_demand,3,5,ST006,MD038,3,0,3,0,0.0
low_demand,3,5,ST006,MD039,1,0,1,0,0.0
low_demand,3,5,ST006,MD040,0,0,0,0,0.0
low_demand,3,5,ST006,MD041,0,0,0,0,0.0
low_demand,3,5,ST006,MD042,0,0,0,0,0.0
low_demand,3,5,ST006,MD043,0,0,0,0,0.0
low_demand,3,5,ST006,MD044,0,0,0,0,0.0
low_demand,3,5,ST006,MD045,0,0,0,0,0.0
low_demand,3,5,ST006,MD046,0,0,0,0,0.0
low_demand,3,5,ST006,MD047,0,0,0,0,0.0
low_demand,3,5,ST006,MD048,0,0,0,0,0.0
low_demand,3,5,ST006,MD049,0,0,0,0,0.0
low_demand,3,5,ST006,MD050,2,0,2,0,0.0
low_demand,3,5,ST006,MD051,0,0,0,0,0.0
low_demand,3,5,ST006,MD052,1,0,1,0,0.0
low_demand,3,5,ST006,MD053,0,0,0,0,0.0
low_demand,3,5,ST006,MD054,0,0,0,0,0.0
low_demand,3,5,ST006,MD055,1,0,1,0,0.0
low_demand,3,5,ST006,MD056,0,0,0,0,0.0
low_demand,3,5,ST006,MD057,0,0,0,0,0.0
low_demand,3,5,ST006,MD058,0,0,0,0,0.0
low_demand,3,5,ST006,MD059,0,0,0,0,0.0
low_demand,3,5,ST006,MD060,0,0,0,0,0.0
low_demand,3,5,ST007,MD001,0,0,0,0,0.0
low_demand,3,5,ST007,MD002,0,0,0,0,0.0
low_demand,3,5,ST007,MD003,1,0,1,0,0.0
low_demand,3,5,ST007,MD004,0,0,0,0,0.0
low_demand,3,5,ST007,MD005,0,0,0,0,0.0
low_demand,3,5,ST007,MD006,0,0,0,0,0.0
low_demand,3,5,ST007,MD007,0,0,0,0,0.0
low_demand,3,5,ST007,MD008,0,0,0,0,0.0
low_demand,3,5,ST007,MD009,0,0,0,0,0.0
low_demand,3,5,ST007,MD010,1,0,1,0,0.0
low_demand,3,5,ST007,MD011,0,0,0,0,0.0
low_demand,3,5,ST007,MD012,9,0,9,0,0.0
low_demand,3,5,ST007,MD013,0,0,0,0,0.0
low_demand,3,5,ST007,MD014,0,0,0,0,0.0
low_demand,3,5,ST007,MD015,0,0,0,0,0.0
low_demand,3,5,ST007,MD016,1,0,1,0,0.0
low_demand,3,5,ST007,MD017,1,0,1,0,0.0
low_demand,3,5,ST007,MD018,0,0,0,0,0.0
low_demand,3,5,ST007,MD019,1,0,1,0,0.0
low_demand,3,5,ST007,MD020,0,0,0,0,0.0
low_demand,3,5,ST007,MD021,3,0,3,0,0.0
low_demand,3,5,ST007,MD022,0,0,0,0,0.0
low_demand,3,5,ST007,MD023,0,0,0,0,0.0
low_demand,3,5,ST007,MD024,1,0,1,0,0.0
low_demand,3,5,ST007,MD025,0,0,0,0,0.0
low_demand,3,5,ST007,MD026,0,0,0,0,0.0
low_demand,3,5,ST007,MD027,1,0,1,0,0.0
low_demand,3,5,ST007,MD028,0,0,0,0,0.0
low_demand,3,5,ST007,MD029,0,0,0,0,0.0
low_demand,3,5,ST007,MD030,0,0,0,0,0.0
low_demand,3,5,ST007,MD031,0,0,0,0,0.0
low_demand,3,5,ST007,MD032,0,0,0,0,0.0
low_demand,3,5,ST007,MD033,0,0,0,0,0.0
low_demand,3,5,ST007,MD034,0,0,0,0,0.0
low_demand,3,5,ST007,MD035,1,0,1,0,0.0
low_demand,3,5,ST007,MD036,0,0,0,0,0.0
low_demand,3,5,ST007,MD037,0,0,0,0,0.0
low_demand,3,5,ST007,MD038,2,0,2,0,0.0
low_demand,3,5,ST007,MD039,1,0,1,0,0.0
low_demand,3,5,ST007,MD040,0,0,0,0,0.0
low_demand,3,5,ST007,MD041,0,0,0,0,0.0
low_demand,3,5,ST007,MD042,0,0,0,0,0.0
low_demand,3,5,ST007,MD043,0,0,0,0,0.0
low_demand,3,5,ST007,MD044,0,0,0,0,0.0
low_demand,3,5,ST007,MD045,0,0,0,0,0.0
low_demand,3,5,ST007,MD046,0,0,0,0,0.0
low_demand,3,5,ST007,MD047,0,0,0,0,0.0
low_demand,3,5,ST007,MD048,0,0,0,0,0.0
low_demand,3,5,ST007,MD049,0,0,0,0,0.0
low_demand,3,5,ST007,MD050,2,0,2,0,0.0
low_demand,3,5,ST007,MD051,0,0,0,0,0.0
low_demand,3,5,ST007,MD052,1,0,1,0,0.0
low_demand,3,5,ST007,MD053,0,0,0,0,0.0
low_demand,3,5,ST007,MD054,0,0,0,0,0.0
low_demand,3,5,ST007,MD055,0,0,0,0,0.0
low_demand,3,5,ST007,MD056,0,0,0,0,0.0
low_demand,3,5,ST007,MD057,0,0,0,0,0.0
low_demand,3,5,ST007,MD058,0,0,0,0,0.0
low_demand,3,5,ST007,MD059,0,0,0,0,0.0
low_demand,3,5,ST007,MD060,0,0,0,0,0.0
low_demand,3,5,ST008,MD001,0,0,0,0,0.0
low_demand,3,5,ST008,MD002,0,0,0,0,0.0
low_demand,3,5,ST008,MD003,0,0,0,0,0.0
low_demand,3,5,ST008,MD004,0,0,0,0,0.0
low_demand,3,5,ST008,MD005,0,0,0,0,0.0
low_demand,3,5,ST008,MD006,0,0,0,0,0.0
low_demand,3,5,ST008,MD007,0,0,0,0,0.0
low_demand,3,5,ST008,MD008,0,0,0,0,0.0
low_demand,3,5,ST008,MD009,0,0,0,0,0.0
low_demand,3,5,ST008,MD010,3,0,3,0,0.0
low_demand,3,5,ST008,MD011,0,0,0,0,0.0
low_demand,3,5,ST008,MD012,3,0,3,0,0.0
low_demand,3,5,ST008,MD013,0,0,0,0,0.0
low_demand,3,5,ST008,MD014,0,0,0,0,0.0
low_demand,3,5,ST008,MD015,0,0,0,0,0.0
low_demand,3,5,ST008,MD016,2,0,2,0,0.0
low_demand,3,5,ST008,MD017,0,0,0,0,0.0
low_demand,3,5,ST008,MD018,0,0,0,0,0.0
low_demand,3,5,ST008,MD019,0,0,0,0,0.0
low_demand,3,5,ST008,MD020,0,0,0,0,0.0
low_demand,3,5,ST008,MD021,2,0,2,0,0.0
low_demand,3,5,ST008,MD022,0,0,0,0,0.0
low_demand,3,5,ST008,MD023,0,0,0,0,0.0
low_demand,3,5,ST008,MD024,0,0,0,0,0.0
low_demand,3,5,ST008,MD025,0,0,0,0,0.0
low_demand,3,5,ST008,MD026,0,0,0,0,0.0
low_demand,3,5,ST008,MD027,2,0,2,0,0.0
low_demand,3,5,ST008,MD028,0,0,0,0,0.0
low_demand,3,5,ST008,MD029,0,0,0,0,0.0
low_demand,3,5,ST008,MD030,1,0,1,0,0.0
low_demand,3,5,ST008,MD031,0,0,0,0,0.0
low_demand,3,5,ST008,MD032,2,0,2,0,0.0
low_demand,3,5,ST008,MD033,0,0,0,0,0.0
low_demand,3,5,ST008,MD034,0,0,0,0,0.0
low_demand,3,5,ST008,MD035,1,0,1,0,0.0
low_demand,3,5,ST008,MD036,0,0,0,0,0.0
low_demand,3,5,ST008,MD037,0,0,0,0,0.0
low_demand,3,5,ST008,MD038,1,0,1,0,0.0
low_demand,3,5,ST008,MD039,2,0,2,0,0.0
low_demand,3,5,ST008,MD040,0,0,0,0,0.0
low_demand,3,5,ST008,MD041,0,0,0,0,0.0
low_demand,3,5,ST008,MD042,0,0,0,0,0.0
low_demand,3,5,ST008,MD043,0,0,0,0,0.0
low_demand,3,5,ST008,MD044,0,0,0,0,0.0
low_demand,3,5,ST008,MD045,0,0,0,0,0.0
low_demand,3,5,ST008,MD046,0,0,0,0,0.0
low_demand,3,5,ST008,MD047,0,0,0,0,0.0
low_demand,3,5,ST008,MD048,0,0,0,0,0.0
low_demand,3,5,ST008,MD049,0,0,0,0,0.0
low_demand,3,5,ST008,MD050,4,0,4,0,0.0
low_demand,3,5,ST008,MD051,0,0,0,0,0.0
low_demand,3,5,ST008,MD052,3,0,3,0,0.0
low_demand,3,5,ST008,MD053,0,0,0,0,0.0
low_demand,3,5,ST008,MD054,0,0,0,0,0.0
low_demand,3,5,ST008,MD055,0,0,0,0,0.0
low_demand,3,5,ST008,MD056,0,0,0,0,0.0
low_demand,3,5,ST008,MD057,0,0,0,0,0.0
low_demand,3,5,ST008,MD058,0,0,0,0,0.0
low_demand,3,5,ST008,MD059,0,0,0,0,0.0
low_demand,3,5,ST008,MD060,0,0,0,0,0.0
low_demand,3,5,ST009,MD001,0,0,0,0,0.0
low_demand,3,5,ST009,MD002,0,0,0,0,0.0
low_demand,3,5,ST009,MD003,0,0,0,0,0.0
low_demand,3,5,ST009,MD004,0,0,0,0,0.0
low_demand,3,5,ST009,MD005,0,0,0,0,0.0
low_demand,3,5,ST009,MD006,2,0,2,0,0.0
low_demand,3,5,ST009,MD007,0,0,0,0,0.0
low_demand,3,5,ST009,MD008,0,0,0,0,0.0
low_demand,3,5,ST009,MD009,0,0,0,0,0.0
low_demand,3,5,ST009,MD010,2,0,2,0,0.0
low_demand,3,5,ST009,MD011,0,0,0,0,0.0
low_demand,3,5,ST009,MD012,9,0,9,0,0.0
low_demand,3,5,ST009,MD013,0,0,0,0,0.0
low_demand,3,5,ST009,MD014,0,0,0,0,0.0
low_demand,3,5,ST009,MD015,0,0,0,0,0.0
low_demand,3,5,ST009,MD016,0,0,0,0,0.0
low_demand,3,5,ST009,MD017,0,0,0,0,0.0
low_demand,3,5,ST009,MD018,0,0,0,0,0.0
low_demand,3,5,ST009,MD019,1,0,1,0,0.0
low_demand,3,5,ST009,MD020,0,0,0,0,0.0
low_demand,3,5,ST009,MD021,2,0,2,0,0.0
low_demand,3,5,ST009,MD022,0,0,0,0,0.0
low_demand,3,5,ST009,MD023,0,0,0,0,0.0
low_demand,3,5,ST009,MD024,1,0,1,0,0.0
low_demand,3,5,ST009,MD025,0,0,0,0,0.0
low_demand,3,5,ST009,MD026,0,0,0,0,0.0
low_demand,3,5,ST009,MD027,1,0,1,0,0.0
low_demand,3,5,ST009,MD028,0,0,0,0,0.0
low_demand,3,5,ST009,MD029,0,0,0,0,0.0
low_demand,3,5,ST009,MD030,0,0,0,0,0.0
low_demand,3,5,ST009,MD031,0,0,0,0,0.0
low_demand,3,5,ST009,MD032,0,0,0,0,0.0
low_demand,3,5,ST009,MD033,0,0,0,0,0.0
low_demand,3,5,ST009,MD034,0,0,0,0,0.0
low_demand,3,5,ST009,MD035,2,0,2,0,0.0
low_demand,3,5,ST009,MD036,0,0,0,0,0.0
low_demand,3,5,ST009,MD037,0,0,0,0,0.0
low_demand,3,5,ST009,MD038,1,0,1,0,0.0
low_demand,3,5,ST009,MD039,0,0,0,0,0.0
low_demand,3,5,ST009,MD040,0,0,0,0,0.0
low_demand,3,5,ST009,MD041,0,0,0,0,0.0
low_demand,3,5,ST009,MD042,0,0,0,0,0.0
low_demand,3,5,ST009,MD043,0,0,0,0,0.0
low_demand,3,5,ST009,MD044,0,0,0,0,0.0
low_demand,3,5,ST009,MD045,0,0,0,0,0.0
low_demand,3,5,ST009,MD046,1,0,1,0,0.0
low_demand,3,5,ST009,MD047,0,0,0,0,0.0
low_demand,3,5,ST009,MD048,0,0,0,0,0.0
low_demand,3,5,ST009,MD049,0,0,0,0,0.0
low_demand,3,5,ST009,MD050,0,0,0,0,0.0
low_demand,3,5,ST009,MD051,0,0,0,0,0.0
low_demand,3,5,ST009,MD052,1,0,1,0,0.0
low_demand,3,5,ST009,MD053,0,0,0,0,0.0
low_demand,3,5,ST009,MD054,0,0,0,0,0.0
low_demand,3,5,ST009,MD055,0,0,0,0,0.0
low_demand,3,5,ST009,MD056,0,0,0,0,0.0
low_demand,3,5,ST009,MD057,0,0,0,0,0.0
low_demand,3,5,ST009,MD058,0,0,0,0,0.0
low_demand,3,5,ST009,MD059,0,0,0,0,0.0
low_demand,3,5,ST009,MD060,0,0,0,0,0.0
low_demand,3,5,ST010,MD001,0,0,0,0,0.0
low_demand,3,5,ST010,MD002,1,0,1,0,0.0
low_demand,3,5,ST010,MD003,0,0,0,0,0.0
low_demand,3,5,ST010,MD004,0,0,0,0,0.0
low_demand,3,5,ST010,MD005,0,0,0,0,0.0
low_demand,3,5,ST010,MD006,1,0,1,0,0.0
low_demand,3,5,ST010,MD007,0,0,0,0,0.0
low_demand,3,5,ST010,MD008,0,0,0,0,0.0
low_demand,3,5,ST010,MD009,0,0,0,0,0.0
low_demand,3,5,ST010,MD010,5,0,5,0,0.0
low_demand,3,5,ST010,MD011,0,0,0,0,0.0
low_demand,3,5,ST010,MD012,5,0,5,0,0.0
low_demand,3,5,ST010,MD013,0,0,0,0,0.0
low_demand,3,5,ST010,MD014,0,0,0,0,0.0
low_demand,3,5,ST010,MD015,0,0,0,0,0.0
low_demand,3,5,ST010,MD016,7,0,7,0,0.0
low_demand,3,5,ST010,MD017,0,0,0,0,0.0
low_demand,3,5,ST010,MD018,0,0,0,0,0.0
low_demand,3,5,ST010,MD019,1,0,1,0,0.0
low_demand,3,5,ST010,MD020,0,0,0,0,0.0
low_demand,3,5,ST010,MD021,1,0,1,0,0.0
low_demand,3,5,ST010,MD022,0,0,0,0,0.0
low_demand,3,5,ST010,MD023,0,0,0,0,0.0
low_demand,3,5,ST010,MD024,1,0,1,0,0.0
low_demand,3,5,ST010,MD025,0,0,0,0,0.0
low_demand,3,5,ST010,MD026,0,0,0,0,0.0
low_demand,3,5,ST010,MD027,1,0,1,0,0.0
low_demand,3,5,ST010,MD028,0,0,0,0,0.0
low_demand,3,5,ST010,MD029,0,0,0,0,0.0
low_demand,3,5,ST010,MD030,1,0,1,0,0.0
low_demand,3,5,ST010,MD031,0,0,0,0,0.0
low_demand,3,5,ST010,MD032,1,0,1,0,0.0
low_demand,3,5,ST010,MD033,0,0,0,0,0.0
low_demand,3,5,ST010,MD034,0,0,0,0,0.0
low_demand,3,5,ST010,MD035,0,0,0,0,0.0
low_demand,3,5,ST010,MD036,0,0,0,0,0.0
low_demand,3,5,ST010,MD037,0,0,0,0,0.0
low_demand,3,5,ST010,MD038,1,0,1,0,0.0
low_demand,3,5,ST010,MD039,0,0,0,0,0.0
low_demand,3,5,ST010,MD040,0,0,0,0,0.0
low_demand,3,5,ST010,MD041,0,0,0,0,0.0
low_demand,3,5,ST010,MD042,0,0,0,0,0.0
low_demand,3,5,ST010,MD043,0,0,0,0,0.0
low_demand,3,5,ST010,MD044,0,0,0,0,0.0
low_demand,3,5,ST010,MD045,0,0,0,0,0.0
low_demand,3,5,ST010,MD046,0,0,0,0,0.0
low_demand,3,5,ST010,MD047,0,0,0,0,0.0
low_demand,3,5,ST010,MD048,0,0,0,0,0.0
low_demand,3,5,ST010,MD049,0,0,0,0,0.0
low_demand,3,5,ST010,MD050,0,0,0,0,0.0
low_demand,3,5,ST010,MD051,0,0,0,0,0.0
low_demand,3,5,ST010,MD052,0,0,0,0,0.0
low_demand,3,5,ST010,MD053,0,0,0,0,0.0
low_demand,3,5,ST010,MD054,0,0,0,0,0.0
low_demand,3,5,ST010,MD055,0,0,0,0,0.0
low_demand,3,5,ST010,MD056,0,0,0,0,0.0
low_demand,3,5,ST010,MD057,0,0,0,0,0.0
low_demand,3,5,ST010,MD058,0,0,0,0,0.0
low_demand,3,5,ST010,MD059,0,0,0,0,0.0
low_demand,3,5,ST010,MD060,0,0,0,0,0.0
low_demand,3,5,ST011,MD001,0,0,0,0,0.0
low_demand,3,5,ST011,MD002,2,0,2,0,0.0
low_demand,3,5,ST011,MD003,0,0,0,0,0.0
low_demand,3,5,ST011,MD004,0,0,0,0,0.0
low_demand,3,5,ST011,MD005,0,0,0,0,0.0
low_demand,3,5,ST011,MD006,1,0,1,0,0.0
low_demand,3,5,ST011,MD007,0,0,0,0,0.0
low_demand,3,5,ST011,MD008,0,0,0,0,0.0
low_demand,3,5,ST011,MD009,0,0,0,0,0.0
low_demand,3,5,ST011,MD010,5,0,5,0,0.0
low_demand,3,5,ST011,MD011,0,0,0,0,0.0
low_demand,3,5,ST011,MD012,4,0,4,0,0.0
low_demand,3,5,ST011,MD013,0,0,0,0,0.0
low_demand,3,5,ST011,MD014,0,0,0,0,0.0
low_demand,3,5,ST011,MD015,0,0,0,0,0.0
low_demand,3,5,ST011,MD016,3,0,3,0,0.0
low_demand,3,5,ST011,MD017,0,0,0,0,0.0
low_demand,3,5,ST011,MD018,0,0,0,0,0.0
low_demand,3,5,ST011,MD019,0,0,0,0,0.0
low_demand,3,5,ST011,MD020,0,0,0,0,0.0
low_demand,3,5,ST011,MD021,3,0,3,0,0.0
low_demand,3,5,ST011,MD022,0,0,0,0,0.0
low_demand,3,5,ST011,MD023,0,0,0,0,0.0
low_demand,3,5,ST011,MD024,2,0,2,0,0.0
low_demand,3,5,ST011,MD025,0,0,0,0,0.0
low_demand,3,5,ST011,MD026,0,0,0,0,0.0
low_demand,3,5,ST011,MD027,0,0,0,0,0.0
low_demand,3,5,ST011,MD028,0,0,0,0,0.0
low_demand,3,5,ST011,MD029,0,0,0,0,0.0
low_demand,3,5,ST011,MD030,1,0,1,0,0.0
low_demand,3,5,ST011,MD031,0,0,0,0,0.0
low_demand,3,5,ST011,MD032,0,0,0,0,0.0
low_demand,3,5,ST011,MD033,0,0,0,0,0.0
low_demand,3,5,ST011,MD034,0,0,0,0,0.0
low_demand,3,5,ST011,MD035,0,0,0,0,0.0
low_demand,3,5,ST011,MD036,0,0,0,0,0.0
low_demand,3,5,ST011,MD037,0,0,0,0,0.0
low_demand,3,5,ST011,MD038,2,0,2,0,0.0
low_demand,3,5,ST011,MD039,1,0,1,0,0.0
low_demand,3,5,ST011,MD040,0,0,0,0,0.0
low_demand,3,5,ST011,MD041,0,0,0,0,0.0
low_demand,3,5,ST011,MD042,0,0,0,0,0.0
low_demand,3,5,ST011,MD043,0,0,0,0,0.0
low_demand,3,5,ST011,MD044,0,0,0,0,0.0
low_demand,3,5,ST011,MD045,0,0,0,0,0.0
low_demand,3,5,ST011,MD046,0,0,0,0,0.0
low_demand,3,5,ST011,MD047,0,0,0,0,0.0
low_demand,3,5,ST011,MD048,0,0,0,0,0.0
low_demand,3,5,ST011,MD049,0,0,0,0,0.0
low_demand,3,5,ST011,MD050,0,0,0,0,0.0
low_demand,3,5,ST011,MD051,0,0,0,0,0.0
low_demand,3,5,ST011,MD052,0,0,0,0,0.0
low_demand,3,5,ST011,MD053,0,0,0,0,0.0
low_demand,3,5,ST011,MD054,0,0,0,0,0.0
low_demand,3,5,ST011,MD055,0,0,0,0,0.0
low_demand,3,5,ST011,MD056,0,0,0,0,0.0
low_demand,3,5,ST011,MD057,0,0,0,0,0.0
low_demand,3,5,ST011,MD058,0,0,0,0,0.0
low_demand,3,5,ST011,MD059,0,0,0,0,0.0
low_demand,3,5,ST011,MD060,0,0,0,0,0.0
low_demand,3,5,ST012,MD001,0,0,0,0,0.0
low_demand,3,5,ST012,MD002,0,0,0,0,0.0
low_demand,3,5,ST012,MD003,1,0,1,0,0.0
low_demand,3,5,ST012,MD004,0,0,0,0,0.0
low_demand,3,5,ST012,MD005,0,0,0,0,0.0
low_demand,3,5,ST012,MD006,1,0,1,0,0.0
low_demand,3,5,ST012,MD007,0,0,0,0,0.0
low_demand,3,5,ST012,MD008,0,0,0,0,0.0
low_demand,3,5,ST012,MD009,0,0,0,0,0.0
low_demand,3,5,ST012,MD010,3,0,3,0,0.0
low_demand,3,5,ST012,MD011,0,0,0,0,0.0
low_demand,3,5,ST012,MD012,6,0,6,0,0.0
low_demand,3,5,ST012,MD013,0,0,0,0,0.0
low_demand,3,5,ST012,MD014,0,0,0,0,0.0
low_demand,3,5,ST012,MD015,0,0,0,0,0.0
low_demand,3,5,ST012,MD016,1,0,1,0,0.0
low_demand,3,5,ST012,MD017,0,0,0,0,0.0
low_demand,3,5,ST012,MD018,0,0,0,0,0.0
low_demand,3,5,ST012,MD019,0,0,0,0,0.0
low_demand,3,5,ST012,MD020,0,0,0,0,0.0
low_demand,3,5,ST012,MD021,0,0,0,0,0.0
low_demand,3,5,ST012,MD022,0,0,0,0,0.0
low_demand,3,5,ST012,MD023,0,0,0,0,0.0
low_demand,3,5,ST012,MD024,0,0,0,0,0.0
low_demand,3,5,ST012,MD025,0,0,0,0,0.0
low_demand,3,5,ST012,MD026,0,0,0,0,0.0
low_demand,3,5,ST012,MD027,2,0,2,0,0.0
low_demand,3,5,ST012,MD028,0,0,0,0,0.0
low_demand,3,5,ST012,MD029,0,0,0,0,0.0
low_demand,3,5,ST012,MD030,0,0,0,0,0.0
low_demand,3,5,ST012,MD031,0,0,0,0,0.0
low_demand,3,5,ST012,MD032,0,0,0,0,0.0
low_demand,3,5,ST012,MD033,0,0,0,0,0.0
low_demand,3,5,ST012,MD034,0,0,0,0,0.0
low_demand,3,5,ST012,MD035,0,0,0,0,0.0
low_demand,3,5,ST012,MD036,0,0,0,0,0.0
low_demand,3,5,ST012,MD037,0,0,0,0,0.0
low_demand,3,5,ST012,MD038,0,0,0,0,0.0
low_demand,3,5,ST012,MD039,0,0,0,0,0.0
low_demand,3,5,ST012,MD040,0,0,0,0,0.0
low_demand,3,5,ST012,MD041,0,0,0,0,0.0
low_demand,3,5,ST012,MD042,0,0,0,0,0.0
low_demand,3,5,ST012,MD043,0,0,0,0,0.0
low_demand,3,5,ST012,MD044,0,0,0,0,0.0
low_demand,3,5,ST012,MD045,0,0,0,0,0.0
low_demand,3,5,ST012,MD046,0,0,0,0,0.0
low_demand,3,5,ST012,MD047,0,0,0,0,0.0
low_demand,3,5,ST012,MD048,0,0,0,0,0.0
low_demand,3,5,ST012,MD049,0,0,0,0,0.0
low_demand,3,5,ST012,MD050,0,0,0,0,0.0
low_demand,3,5,ST012,MD051,0,0,0,0,0.0
low_demand,3,5,ST012,MD052,0,0,0,0,0.0
low_demand,3,5,ST012,MD053,0,0,0,0,0.0
low_demand,3,5,ST012,MD054,0,0,0,0,0.0
low_demand,3,5,ST012,MD055,0,0,0,0,0.0
low_demand,3,5,ST012,MD056,0,0,0,0,0.0
low_demand,3,5,ST012,MD057,0,0,0,0,0.0
low_demand,3,5,ST012,MD058,0,0,0,0,0.0
low_demand,3,5,ST012,MD059,0,0,0,0,0.0
low_demand,3,5,ST012,MD060,0,0,0,0,0.0
low_demand,3,5,ST013,MD001,0,0,0,0,0.0
low_demand,3,5,ST013,MD002,2,0,2,0,0.0
low_demand,3,5,ST013,MD003,0,0,0,0,0.0
low_demand,3,5,ST013,MD004,0,0,0,0,0.0
low_demand,3,5,ST013,MD005,0,0,0,0,0.0
low_demand,3,5,ST013,MD006,0,0,0,0,0.0
low_demand,3,5,ST013,MD007,0,0,0,0,0.0
low_demand,3,5,ST013,MD008,0,0,0,0,0.0
low_demand,3,5,ST013,MD009,0,0,0,0,0.0
low_demand,3,5,ST013,MD010,5,0,5,0,0.0
low_demand,3,5,ST013,MD011,0,0,0,0,0.0
low_demand,3,5,ST013,MD012,5,0,5,0,0.0
low_demand,3,5,ST013,MD013,0,0,0,0,0.0
low_demand,3,5,ST013,MD014,0,0,0,0,0.0
low_demand,3,5,ST013,MD015,0,0,0,0,0.0
low_demand,3,5,ST013,MD016,5,0,5,0,0.0
low_demand,3,5,ST013,MD017,0,0,0,0,0.0
low_demand,3,5,ST013,MD018,0,0,0,0,0.0
low_demand,3,5,ST013,MD019,0,0,0,0,0.0
low_demand,3,5,ST013,MD020,1,0,1,0,0.0
low_demand,3,5,ST013,MD021,2,0,2,0,0.0
low_demand,3,5,ST013,MD022,0,0,0,0,0.0
low_demand,3,5,ST013,MD023,0,0,0,0,0.0
low_demand,3,5,ST013,MD024,0,0,0,0,0.0
low_demand,3,5,ST013,MD025,0,0,0,0,0.0
low_demand,3,5,ST013,MD026,0,0,0,0,0.0
low_demand,3,5,ST013,MD027,2,0,2,0,0.0
low_demand,3,5,ST013,MD028,0,0,0,0,0.0
low_demand,3,5,ST013,MD029,0,0,0,0,0.0
low_demand,3,5,ST013,MD030,0,0,0,0,0.0
low_demand,3,5,ST013,MD031,0,0,0,0,0.0
low_demand,3,5,ST013,MD032,0,0,0,0,0.0
low_demand,3,5,ST013,MD033,0,0,0,0,0.0
low_demand,3,5,ST013,MD034,0,0,0,0,0.0
low_demand,3,5,ST013,MD035,0,0,0,0,0.0
low_demand,3,5,ST013,MD036,0,0,0,0,0.0
low_demand,3,5,ST013,MD037,0,0,0,0,0.0
low_demand,3,5,ST013,MD038,2,0,2,0,0.0
low_demand,3,5,ST013,MD039,0,0,0,0,0.0
low_demand,3,5,ST013,MD040,0,0,0,0,0.0
low_demand,3,5,ST013,MD041,0,0,0,0,0.0
low_demand,3,5,ST013,MD042,0,0,0,0,0.0
low_demand,3,5,ST013,MD043,0,0,0,0,0.0
low_demand,3,5,ST013,MD044,0,0,0,0,0.0
low_demand,3,5,ST013,MD045,0,0,0,0,0.0
low_demand,3,5,ST013,MD046,0,0,0,0,0.0
low_demand,3,5,ST013,MD047,0,0,0,0,0.0
low_demand,3,5,ST013,MD048,0,0,0,0,0.0
low_demand,3,5,ST013,MD049,0,0,0,0,0.0
low_demand,3,5,ST013,MD050,0,0,0,0,0.0
low_demand,3,5,ST013,MD051,0,0,0,0,0.0
low_demand,3,5,ST013,MD052,0,0,0,0,0.0
low_demand,3,5,ST013,MD053,0,0,0,0,0.0
low_demand,3,5,ST013,MD054,0,0,0,0,0.0
low_demand,3,5,ST013,MD055,0,0,0,0,0.0
low_demand,3,5,ST013,MD056,0,0,0,0,0.0
low_demand,3,5,ST013,MD057,0,0,0,0,0.0
low_demand,3,5,ST013,MD058,0,0,0,0,0.0
low_demand,3,5,ST013,MD059,0,0,0,0,0.0
low_demand,3,5,ST013,MD060,0,0,0,0,0.0
low_demand,3,5,ST014,MD001,1,0,1,0,0.0
low_demand,3,5,ST014,MD002,2,0,2,0,0.0
low_demand,3,5,ST014,MD003,1,0,1,0,0.0
low_demand,3,5,ST014,MD004,0,0,0,0,0.0
low_demand,3,5,ST014,MD005,0,0,0,0,0.0
low_demand,3,5,ST014,MD006,1,0,1,0,0.0
low_demand,3,5,ST014,MD007,0,0,0,0,0.0
low_demand,3,5,ST014,MD008,0,0,0,0,0.0
low_demand,3,5,ST014,MD009,0,0,0,0,0.0
low_demand,3,5,ST014,MD010,4,0,4,0,0.0
low_demand,3,5,ST014,MD011,0,0,0,0,0.0
low_demand,3,5,ST014,MD012,2,0,2,0,0.0
low_demand,3,5,ST014,MD013,0,0,0,0,0.0
low_demand,3,5,ST014,MD014,0,0,0,0,0.0
low_demand,3,5,ST014,MD015,0,0,0,0,0.0
low_demand,3,5,ST014,MD016,1,0,1,0,0.0
low_demand,3,5,ST014,MD017,0,0,0,0,0.0
low_demand,3,5,ST014,MD018,0,0,0,0,0.0
low_demand,3,5,ST014,MD019,0,0,0,0,0.0
low_demand,3,5,ST014,MD020,0,0,0,0,0.0
low_demand,3,5,ST014,MD021,1,0,1,0,0.0
low_demand,3,5,ST014,MD022,0,0,0,0,0.0
low_demand,3,5,ST014,MD023,0,0,0,0,0.0
low_demand,3,5,ST014,MD024,1,0,1,0,0.0
low_demand,3,5,ST014,MD025,0,0,0,0,0.0
low_demand,3,5,ST014,MD026,0,0,0,0,0.0
